State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Address,latitude,longitude,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
ABIA,UMUAHIA  SOUTH,EZELEKE/OGBODIUKWU,01-16-01-011,DIMARIO/OPAROCHA - OGBODIUKWU PRIMARY SCHOOL,298,1104,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,241,6,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/01/pu/011/011-1677369580.pdf,"DIMARIO/OPAROCHA - OGBODIUKWU PRIMARY SCHOOL, EZELEKE/OGBODIUKWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,111.8921569,1.470588235,0.490196078
ABIA,UMUAHIA  SOUTH,EZELEKE/OGBODIUKWU,01-16-01-012,UMUDINKA/UMUORINOKU - OFEIYI SQUARE,220,753,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,204,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17688/pu/2447/2447-1677486055.pdf,"UMUDINKA/UMUORINOKU - OFEIYI SQUARE, EZELEKE/OGBODIUKWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.333333333,74.52941176,4.5,0.519607843
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-001,EKENOBIZI/DIKEUKWU - DIKEKWU HALL,292,1042,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,271,7,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2448/2448-1677504189.pdf,"EKENOBIZI/DIKEUKWU - DIKEKWU HALL, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,142.1862745,0.460784314,0.490196078
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-004,UMUIHE/EHUME - UMUIHE HALL,230,745,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,187,24,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2451/2451-1677484294.pdf,"UMUIHE/EHUME - UMUIHE HALL, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,57.3627451,16.70588235,0.519607843
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-006,UMANARA - UMUNARA HALL,154,592,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,141,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2453/2453-1677517251.pdf,"UMANARA - UMUNARA HALL, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.68627451,10.91176471,5.509803922,0.490196078
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-007,UMUONYIME/UMOLEKE - EHUME CENTRAL SCHOOL,149,796,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,3,116,8,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2454/2454-1677591198.pdf,"UMUONYIME/UMOLEKE - EHUME CENTRAL SCHOOL, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.333333333,14.33333333,0.549019608,0.490196078
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-008,OHIYA/UMUONYA - OHIYA PRIMARY SCHOOL,187,613,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,161,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2455/2455-1677484220.pdf,"OHIYA/UMUONYA - OHIYA PRIMARY SCHOOL, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,31.10784314,1.470588235,0.519607843
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-009,UMUEZE - OHIYA CIVIC CENTRE,181,493,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,149,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2456/2456-1677485563.pdf,"UMUEZE - OHIYA CIVIC CENTRE, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.333333333,18.99019608,7.529411765,0.519607843
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-010,EGBEADA  - OHIYA CIVIC CENTRE,133,522,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,126,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2457/2457-1677486482.pdf,"EGBEADA  - OHIYA CIVIC CENTRE, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,4.235294118,3.490196078,0.519607843
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-011,OHIYA/OKWU/NGODO - OHIYA CIVIC CENTRE,87,398,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,2,76,5,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2458/2458-1677591713.pdf,"OHIYA/OKWU/NGODO - OHIYA CIVIC CENTRE, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,54.7254902,2.480392157,0.490196078
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-012,OHIYA/UMUONYA - OHIYA PRIMARY SCHOOL,127,536,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,111,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2459/2459-1677488768.pdf,"OHIYA/UMUONYA - OHIYA PRIMARY SCHOOL, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,19.38235294,2.568627451,0.519607843
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-013,OHIYA/UMUONYA - OHIYA PRIMARY SCHOOL,127,536,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,133,3,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2459/2459-1677488768.pdf,"OHIYA/UMUONYA - OHIYA PRIMARY SCHOOL, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,2.833333333,4.5,0.490196078
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-014,NGODO - NGODO VILLAGE SQUARE,113,434,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,90,18,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2461/2461-1677487189.pdf,"NGODO - NGODO VILLAGE SQUARE, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,40.58823529,10.64705882,0.519607843
ABIA,UMUAHIA  SOUTH,OMAEGWU,01-16-02-015,OHIYA / OKWU /ORAM - OHIYA CIVIC CENTRE,105,452,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,90,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17689/pu/2462/2462-1677487787.pdf,"OHIYA / OKWU /ORAM - OHIYA CIVIC CENTRE, OMAEGWU, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,40.58823529,3.490196078,0.519607843
ABIA,UMUAHIA  SOUTH,OHIAOCHA,01-16-03-001,UMUNWANWA/NGODO - UMUNWANWA CENTRAL SCHOOL,139,559,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,119,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17690/pu/2463/2463-1677493712.pdf,"UMUNWANWA/NGODO - UMUNWANWA CENTRAL SCHOOL, OHIAOCHA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.333333333,11.30392157,1.558823529,0.519607843
ABIA,UMUAHIA  SOUTH,OHIAOCHA,01-16-03-002,MGBEDEALA/UMUOBIA - UMUNWANWA CENTRAL SCHOOL,132,488,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,111,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17690/pu/2464/2464-1677501286.pdf,"MGBEDEALA/UMUOBIA - UMUNWANWA CENTRAL SCHOOL, OHIAOCHA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,19.38235294,2.568627451,0.519607843
ABIA,UMUAHIA  SOUTH,OHIAOCHA,01-16-03-004,ELUAMA/UMUAWOLI - ELUAMA VILLAGE SQUARE,208,698,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,154,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17690/pu/2466/2466-1677491307.pdf,"ELUAMA/UMUAWOLI - ELUAMA VILLAGE SQUARE, OHIAOCHA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.696078431,24.03921569,18.7254902,0.519607843
ABIA,UMUAHIA  SOUTH,OHIAOCHA,01-16-03-005,UMUEJENYE/UMUMGBORIE - UMUEJENYE VILLAGE SQUARE,54,234,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,38,11,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17690/pu/2467/2467-1677486418.pdf,"UMUEJENYE/UMUMGBORIE - UMUEJENYE VILLAGE SQUARE, OHIAOCHA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,93.09803922,3.578431373,0.519607843
ABIA,UMUAHIA  SOUTH,OHIAOCHA,01-16-03-008,UMUEKWEA - UMUEKWEA VILLAGE HALL,95,278,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17690/pu/2470/2470-1677491013.pdf,"UMUEKWEA - UMUEKWEA VILLAGE HALL, OHIAOCHA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,131.4705882,7.529411765,0.519607843
ABIA,UMUAHIA  SOUTH,OHIAOCHA,01-16-03-009,UMUOGIDI - UMUOGIDI VILLAGE HALL,124,449,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,89,9,4,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17690/pu/2471/2471-1677502533.pdf,"UMUOGIDI - UMUOGIDI VILLAGE HALL, OHIAOCHA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,41.59803922,1.558823529,3.519607843
ABIA,UMUAHIA  SOUTH,OHIAOCHA,01-16-03-011,IBE - IBE - TOWN HALL,152,556,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,1,140,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17690/pu/2473/2473-1677496597.pdf,"IBE - IBE - TOWN HALL, OHIAOCHA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,9.901960784,0.549019608,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-001,AGBAMA/UMUEGEREZE UMUEGEREZE HALL,293,2014,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,285,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17691/pu/2475/2475-1677498630.pdf,"AGBAMA/UMUEGEREZE UMUEGEREZE HALL, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,156.3235294,7.529411765,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-003,AVONKWU - AVONKWU HALL,230,844,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,196,4,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17691/pu/2477/2477-1677507951.pdf,"AVONKWU - AVONKWU HALL, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.676470588,66.45098039,3.490196078,1.5
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-004,AMUZU - AMUZU HALL,245,655,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,2,218,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17691/pu/2478/2478-1677509687.pdf,"AMUZU - AMUZU HALL, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,88.66666667,4.588235294,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-007,UMUEBEBE - UMUEBEBE HALL,126,387,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,110,10,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17691/pu/2481/2481-1677515050.pdf,"UMUEBEBE - UMUEBEBE HALL, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,20.39215686,2.568627451,0.490196078
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-009,UMUOGBA - UMUOGBA VILLAGE SQUARE,118,382,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,102,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17691/pu/2483/2483-1677508877.pdf,"UMUOGBA - UMUOGBA VILLAGE SQUARE, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.676470588,28.47058824,5.509803922,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-012,UMUDERE UMUOTUWE TOWN HALL,49,318,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,46,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17691/pu/2486/2486-1677499240.pdf,"UMUDERE UMUOTUWE TOWN HALL, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,85.01960784,6.519607843,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-014,EHERE - EHERE VILLAGE SQUARE,212,697,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,181,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17691/pu/2488/2488-1677491357.pdf,"EHERE - EHERE VILLAGE SQUARE, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.68627451,51.30392157,1.470588235,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  I,01-16-04-017,ITAJA AMAEGBU - ITAJA AMAEGBU CIVIC HALL,258,956,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/04/pu/017/017-1677359333.pdf,"ITAJA AMAEGBU - ITAJA AMAEGBU CIVIC HALL, AHIAUKWU  I, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,131.4705882,7.529411765,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-001,OKAYIUGA/MBARAMA - OKAYIUGA HALL,258,705,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,236,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/05/pu/001/001-1677376646.pdf,"OKAYIUGA/MBARAMA - OKAYIUGA HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.676470588,106.8431373,3.490196078,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-002,OBUOHIA/UMUOJI - UMUOJI HALL,207,602,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,181,10,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2493/2493-1677505139.pdf,"OBUOHIA/UMUOJI - UMUOJI HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.676470588,51.30392157,2.568627451,1.5
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-003,UMUAROKORO/UMUEVO - OKWU COMMUNITY HALL,226,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,16,198,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2494/2494-1677502878.pdf,"UMUAROKORO/UMUEVO - OKWU COMMUNITY HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,12.79411765,68.47058824,1.470588235,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-005,UMUAJATA EKERIFEZE - UMUAJATA COMMUNITY HALL,366,1196,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,13,305,6,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2496/2496-1677494788.pdf,"UMUAJATA EKERIFEZE - UMUAJATA COMMUNITY HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,9.764705882,176.5196078,1.470588235,1.5
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-006,UMUDU - UMUDU VILLAGE HALL,190,639,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,158,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2497/2497-1677502254.pdf,"UMUDU - UMUDU VILLAGE HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,28.07843137,12.66666667,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-007,UMUOKITE/ UMUOHIRI VILLAGE. SQ.,151,375,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,135,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2498/2498-1677502277.pdf,"UMUOKITE/ UMUOHIRI VILLAGE. SQ., AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.333333333,4.852941176,2.568627451,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-009,UMUEDERE - UMUEDERE HALL,271,818,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,9,219,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2500/2500-1677504322.pdf,"UMUEDERE - UMUEDERE HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,5.725490196,89.67647059,4.588235294,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-010,UMUNTU OPARA OZARA - UMUNTU TOWN HALL,261,1050,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,237,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2501/2501-1677497465.pdf,"UMUNTU OPARA OZARA - UMUNTU TOWN HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,107.8529412,5.509803922,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-014,AMAUKWA - AMAUKWA CIVIC HALL,152,536,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,126,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2505/2505-1677494206.pdf,"AMAUKWA - AMAUKWA CIVIC HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,4.235294118,5.509803922,0.519607843
ABIA,UMUAHIA  SOUTH,AHIAUKWU  II,01-16-05-015,UMUMBALA/AMABED - AMADED HALL,112,435,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,105,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17692/pu/2506/2506-1677494925.pdf,"UMUMBALA/AMABED - AMADED HALL, AHIAUKWU  II, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,25.44117647,4.5,0.519607843
ABIA,UMUAHIA  SOUTH,OLD UMUAHIA,01-16-06-004,OKWU/UMUOVO - AMUZUNTA VILLAGE SQUARE,343,1169,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,325,6,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17693/pu/2510/2510-1677494856.pdf,"OKWU/UMUOVO - AMUZUNTA VILLAGE SQUARE, OLD UMUAHIA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,196.7156863,1.470588235,0.490196078
ABIA,UMUAHIA  SOUTH,OLD UMUAHIA,01-16-06-006,UMUOBIA  II - UMUOBIA TOWN HALL,264,797,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,240,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17693/pu/2512/2512-1677492616.pdf,"UMUOBIA  II - UMUOBIA TOWN HALL, OLD UMUAHIA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.333333333,110.8823529,0.549019608,0.519607843
ABIA,UMUAHIA  SOUTH,AMAKAMA,01-16-07-001,UMUOKOROKWU/OBIZI - AMAKAMA CENTRAL SCHOOL,233,734,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,216,7,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17694/pu/2514/2514-1677490119.pdf,"UMUOKOROKWU/OBIZI - AMAKAMA CENTRAL SCHOOL, AMAKAMA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.676470588,86.64705882,0.460784314,0.490196078
ABIA,UMUAHIA  SOUTH,AMAKAMA,01-16-07-002,IHIE UMUIGWE - AMAKAMA CENTRAL SCHOOL,236,989,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,216,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17694/pu/2515/2515-1677471067.pdf,"IHIE UMUIGWE - AMAKAMA CENTRAL SCHOOL, AMAKAMA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,86.64705882,5.509803922,0.519607843
ABIA,UMUAHIA  SOUTH,AMAKAMA,01-16-07-004,UMUBIOKO/UMUELEM - UMUBIOKO HALL,348,1366,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,4,197,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17694/pu/2516/2516-1677497930.pdf,"UMUBIOKO/UMUELEM - UMUBIOKO HALL, AMAKAMA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.676470588,67.46078431,2.480392157,0.519607843
ABIA,UMUAHIA  SOUTH,AMAKAMA,01-16-07-005,UMUOKOROUKWU/OBIZI - AMAKAMA CENTRAL SCHOOL I,211,804,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,196,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17694/pu/2518/2518-1677509532.pdf,"UMUOKOROUKWU/OBIZI - AMAKAMA CENTRAL SCHOOL I, AMAKAMA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.696078431,66.45098039,2.480392157,0.519607843
ABIA,UMUAHIA  SOUTH,AMAKAMA,01-16-07-006,UMUBIOKO / UMUELEM  -  AMAKAMA CENTRAL SCHOOL,39,89,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,37,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17694/pu/2519/2519-1677580693.pdf,"UMUBIOKO / UMUELEM  -  AMAKAMA CENTRAL SCHOOL, AMAKAMA, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,94.10784314,7.529411765,0.519607843
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-006,UMUOKEREKE - UMUOKEREKE VILLAGE SQUARE,80,291,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,75,3,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2525/2525-1677496008.pdf,"UMUOKEREKE - UMUOKEREKE VILLAGE SQUARE, UBAKALA  'A', UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,55.73529412,4.5,0.490196078
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-008,AZUOKATA/UMUOKPO - IPUPE VILLAGE HALL,223,829,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,195,4,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2527/2527-1677491919.pdf,"AZUOKATA/UMUOKPO - IPUPE VILLAGE HALL, UBAKALA  'A', UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,65.44117647,3.490196078,1.5
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-009,AVODIM/AMAWOM - AVO NIPUPE PRIMARY SCHOOL,268,1134,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,251,2,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2528/2528-1677507990.pdf,"AVODIM/AMAWOM - AVO NIPUPE PRIMARY SCHOOL, UBAKALA  'A', UMUAHIA  SOUTH, ABIA",5.46234,7.43997,0.676470588,121.9901961,5.509803922,1.5
ABIA,UMUAHIA  SOUTH,NSIRIMO,01-16-09-001,UMUAKO - ST. PETERS PRIMARY SCHOOL,254,895,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,2,229,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17696/pu/2537/2537-1677489963.pdf,"UMUAKO - ST. PETERS PRIMARY SCHOOL, NSIRIMO, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,1.343137255,99.7745098,2.568627451,0.519607843
ABIA,UMUAHIA  SOUTH,NSIRIMO,01-16-09-002,UMUDELE/UMUERIM - AMAEKPO HALL,187,685,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,138,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17696/pu/2538/2538-1677502713.pdf,"UMUDELE/UMUERIM - AMAEKPO HALL, NSIRIMO, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,2.352941176,7.882352941,4.588235294,0.519607843
ABIA,UMUAHIA  SOUTH,NSIRIMO,01-16-09-003,UMUOBIKWA - AMAISE PRIMARY SCHOOL,203,675,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,168,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17696/pu/2539/2539-1677509619.pdf,"UMUOBIKWA - AMAISE PRIMARY SCHOOL, NSIRIMO, UMUAHIA  SOUTH, ABIA",5.46234,7.43997,3.362745098,38.17647059,0.549019608,0.519607843
